,label,thumb_path,path,r,g,b,h,s,v,height,width,aspect_ratio,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,vernacularName,continent,country,stateProvince,county,municipality,locality,higherGeography,formation,scientificName,higherClassification,earliestPeriodOrLowestSystem,earliestEpochOrLowestSeries,earliestAgeOrLowestStage,bibliographicCitation,references,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,occurrenceID,catalogNumber,occurrenceRemarks,recordedBy,identifier,id,modified,previousIdentifications,georeferencedBy,georeferencedDate,georeferenceSources,dynamicProperties,error
20,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:a0c3bf56-76bf-40b4-9157-925cbcca4d76.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:a0c3bf56-76bf-40b4-9157-925cbcca4d76.png,240.28518454166667,229.335596875,209.61494145833333,33.707815125,36.0280565,240.5706895,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,wellsii,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,4 miles southwest of Minnekahta,North America; USA; South Dakota; Fall River County; Minnekahta,,Cycadeoidea wellsii,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea wellsii (YPM PB 002918),http://collections.peabody.yale.edu/search/Record/YPM-PB-002918,43.391437,-103.74713,3272.0,urn:uuid:dc82f5f4-105e-49e1-a7d2-41cc7d971fbc,YPM PB 002918,PB number 2918; lot count 1,H. F. Wells,urn:uuid:a0c3bf56-76bf-40b4-9157-925cbcca4d76,urn:uuid:dc82f5f4-105e-49e1-a7d2-41cc7d971fbc,2022-03-09T21:55:46.000Z,Cycadeoidea wellsii,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""741398"", ""media"": ""98696:a0c3bf56-76bf-40b4-9157-925cbcca4d76"", ""mm_repository_id"": ""98696"", ""solr_long_lat"": ""-103.74713,43.391437"", ""original_num"": ""S.325"" }",
21,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:a4913ebe-318e-4485-817e-cc1487c7ffaa.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:a4913ebe-318e-4485-817e-cc1487c7ffaa.png,240.55330679166667,234.02930658333327,223.5859179583333,31.440250625,22.06794070833333,240.61484475,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,dacotensis,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,"4 miles southwest of Minnekahta, middle of patch",North America; USA; South Dakota; Fall River County; Minnekahta,,Cycadeoidea dacotensis,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea dacotensis (YPM PB 005102),http://collections.peabody.yale.edu/search/Record/YPM-PB-005102,43.390876,-103.747988,3036.0,urn:uuid:7ef642ec-5746-445e-86bc-b5d2c1497a76,YPM PB 005102,PB number 5102; lot count 1,,urn:uuid:a4913ebe-318e-4485-817e-cc1487c7ffaa,urn:uuid:7ef642ec-5746-445e-86bc-b5d2c1497a76,2022-03-09T21:55:46.000Z,Cycadeoidea dacotensis,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""744107"", ""media"": ""431012:a4913ebe-318e-4485-817e-cc1487c7ffaa"", ""mm_repository_id"": ""431012"", ""solr_long_lat"": ""-103.747988,43.390876"", ""original_num"": ""S.303"" }",
22,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:cc07a785-de6b-4c3d-9d35-c5482a285cbd.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:cc07a785-de6b-4c3d-9d35-c5482a285cbd.png,240.510500375,239.37807104166663,233.572884625,36.49466566666667,9.954805083333332,240.83208375,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,marshiana,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,"4 miles southwest of Minnekahta, middle of patch",North America; USA; South Dakota; Fall River County; Minnekahta,Lakota Fm,Cycadeoidea marshiana,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea marshiana (YPM PB 041036),http://collections.peabody.yale.edu/search/Record/YPM-PB-041036,43.390876,-103.747988,3036.0,urn:uuid:283936af-efe3-4e4c-99e1-41da9777be92,YPM PB 041036,PB number 41036; lot count 1,H. F. Wells,urn:uuid:cc07a785-de6b-4c3d-9d35-c5482a285cbd,urn:uuid:283936af-efe3-4e4c-99e1-41da9777be92,2022-03-09T21:55:46.000Z,Cycadeoidea marshiana,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""773073"", ""media"": ""580101:cc07a785-de6b-4c3d-9d35-c5482a285cbd"", ""mm_repository_id"": ""580101"", ""solr_long_lat"": ""-103.747988,43.390876"", ""original_num"": ""S.406"" }",
23,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:3979a412-7b26-4638-b588-5de6ae741c04.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:3979a412-7b26-4638-b588-5de6ae741c04.png,240.67667941666667,233.72837833333327,216.12627591666663,33.163156875,29.14712125,240.902608125,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,sp.,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea sp.,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea sp. (YPM PB 041070),http://collections.peabody.yale.edu/search/Record/YPM-PB-041070,,,,urn:uuid:218751e9-4576-49f0-a9d5-3231ea44ab3a,YPM PB 041070,PB number 41070; lot count 1,,urn:uuid:3979a412-7b26-4638-b588-5de6ae741c04,urn:uuid:218751e9-4576-49f0-a9d5-3231ea44ab3a,2022-03-09T21:55:46.000Z,Cycadeoidea sp.,,,,"{ ""irn"": ""773086"", ""media"": ""580114:3979a412-7b26-4638-b588-5de6ae741c04"", ""mm_repository_id"": ""580114"" }",
24,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:df849ec9-c1ed-4f05-b1b0-378e71688136.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:df849ec9-c1ed-4f05-b1b0-378e71688136.png,241.13286266666665,234.1099800833333,220.79648820833333,31.004293375,25.12185675,241.239771125,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,dacotensis,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea dacotensis,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea dacotensis (YPM PB 005106),http://collections.peabody.yale.edu/search/Record/YPM-PB-005106,,,,urn:uuid:7b4b798a-2b93-4a66-848e-8886cc142106,YPM PB 005106,PB number 5106; lot count 1,,urn:uuid:df849ec9-c1ed-4f05-b1b0-378e71688136,urn:uuid:7b4b798a-2b93-4a66-848e-8886cc142106,2022-03-09T21:55:46.000Z,Cycadeoidea dacotensis,,,,"{ ""irn"": ""744111"", ""media"": ""431015:df849ec9-c1ed-4f05-b1b0-378e71688136"", ""mm_repository_id"": ""431015"", ""original_num"": ""S.308"" }",
25,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:8eb95f9a-3f1d-4a34-9a94-26d6c54e1873.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:8eb95f9a-3f1d-4a34-9a94-26d6c54e1873.png,240.99745583333333,237.78494908333332,230.0854229583333,37.60544825,14.92346575,241.308269,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,dacotensis,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea dacotensis,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea dacotensis (YPM PB 005081),http://collections.peabody.yale.edu/search/Record/YPM-PB-005081,,,,urn:uuid:ebf67996-12ca-485f-b45a-84dc678b4136,YPM PB 005081,microslide; PB number 5081; lot count 1,,urn:uuid:8eb95f9a-3f1d-4a34-9a94-26d6c54e1873,urn:uuid:ebf67996-12ca-485f-b45a-84dc678b4136,2022-03-09T21:55:46.000Z,Cycadeoidea dacotensis,,,,"{ ""irn"": ""744086"", ""media"": ""123107:8eb95f9a-3f1d-4a34-9a94-26d6c54e1873"", ""mm_repository_id"": ""123107"", ""original_num"": ""S.177"" }",
26,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:2b051a7f-d9d5-4de6-ae46-a02a8f016067.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:2b051a7f-d9d5-4de6-ae46-a02a8f016067.png,241.285768125,234.6399030833333,224.22059266666668,29.605977916666667,20.096166625,241.36030775,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,dacotensis,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea dacotensis,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea dacotensis (YPM PB 005094),http://collections.peabody.yale.edu/search/Record/YPM-PB-005094,,,,urn:uuid:2635442b-0d78-465f-bdfb-c4334954bc4f,YPM PB 005094,PB number 5094; lot count 1,,urn:uuid:2b051a7f-d9d5-4de6-ae46-a02a8f016067,urn:uuid:2635442b-0d78-465f-bdfb-c4334954bc4f,2022-03-09T21:55:46.000Z,Cycadeoidea dacotensis,,,,"{ ""irn"": ""744099"", ""media"": ""414468:2b051a7f-d9d5-4de6-ae46-a02a8f016067"", ""mm_repository_id"": ""414468"", ""original_num"": ""S.200"" }",
27,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:d70cfd03-6ef8-47a1-aacc-5d52a2ad316f.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:d70cfd03-6ef8-47a1-aacc-5d52a2ad316f.png,241.39321104166663,231.46627758333327,215.894539625,35.1598355,31.249672333333333,241.43453254166667,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,dacotensis,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,near Minnekahta,North America; USA; South Dakota; Fall River County; Minnekahta,,Cycadeoidea dacotensis,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea dacotensis (YPM PB 005075),http://collections.peabody.yale.edu/search/Record/YPM-PB-005075,43.430531,-103.68825,5828.0,urn:uuid:9f7ca490-dd15-482e-8a98-c52153cec42e,YPM PB 005075,PB number 5075; lot count 1,H. F. Wells,urn:uuid:d70cfd03-6ef8-47a1-aacc-5d52a2ad316f,urn:uuid:9f7ca490-dd15-482e-8a98-c52153cec42e,2022-03-09T21:55:46.000Z,Cycadeoidea dacotensis,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""744080"", ""media"": ""123095:d70cfd03-6ef8-47a1-aacc-5d52a2ad316f"", ""mm_repository_id"": ""123095"", ""solr_long_lat"": ""-103.68825,43.430531"" }",
28,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:99cd9a96-87e1-43ae-a5e3-192cba25a63c.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:99cd9a96-87e1-43ae-a5e3-192cba25a63c.png,241.58666375,234.50094875,218.023213625,29.061063,27.767276791666667,241.79506395833332,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,wellsii,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,4 miles southwest of Minnekahta,North America; USA; South Dakota; Fall River County; Minnekahta,,Cycadeoidea wellsii,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea wellsii (YPM PB 002916),http://collections.peabody.yale.edu/search/Record/YPM-PB-002916,43.391437,-103.74713,3272.0,urn:uuid:2cb78269-845e-4c0e-bf01-16f9daf013bb,YPM PB 002916,PB number 2916; lot count 1,H. F. Wells,urn:uuid:99cd9a96-87e1-43ae-a5e3-192cba25a63c,urn:uuid:2cb78269-845e-4c0e-bf01-16f9daf013bb,2022-03-09T21:55:46.000Z,Cycadeoidea wellsii,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""741396"", ""media"": ""98694:99cd9a96-87e1-43ae-a5e3-192cba25a63c"", ""mm_repository_id"": ""98694"", ""solr_long_lat"": ""-103.74713,43.391437"", ""original_num"": ""S.326"" }",
29,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:03723be9-b3ff-46de-bbbd-982d0bb49a7c.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:03723be9-b3ff-46de-bbbd-982d0bb49a7c.png,237.08377654166668,224.14729670833333,204.34211979166668,30.824247166666662,40.50740795833333,237.10080316666668,6000,4000,1.5,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,dartoni,Species,tracheophytes; plants,,,,,,no locality data,,,Cycadeoidea dartoni,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea dartoni (YPM PB 005187),http://collections.peabody.yale.edu/search/Record/YPM-PB-005187,,,,urn:uuid:63bafe63-1c1b-4106-88f7-5fc22130c5b7,YPM PB 005187,PB number 5187; lot count 1,George R. Wieland,urn:uuid:03723be9-b3ff-46de-bbbd-982d0bb49a7c,urn:uuid:63bafe63-1c1b-4106-88f7-5fc22130c5b7,2022-03-09T21:55:46.000Z,Cycadeoidea dartoni,,,,"{ ""irn"": ""744192"", ""media"": ""529393:03723be9-b3ff-46de-bbbd-982d0bb49a7c"", ""mm_repository_id"": ""529393"" }",
30,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:d5066404-63c1-41f0-a7da-d5a36b165235.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:d5066404-63c1-41f0-a7da-d5a36b165235.png,236.83977179166664,224.355268375,210.97062104166667,24.142523333333333,32.16013395833333,236.98935725,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,wielandi,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea wielandi,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea wielandi (YPM PB 005237),http://collections.peabody.yale.edu/search/Record/YPM-PB-005237,,,,urn:uuid:8df4c746-805a-4dd7-9cd3-cb6e9d5b86ae,YPM PB 005237,PB number 5237; lot count 1,,urn:uuid:d5066404-63c1-41f0-a7da-d5a36b165235,urn:uuid:8df4c746-805a-4dd7-9cd3-cb6e9d5b86ae,2022-03-09T21:55:46.000Z,Cycadeoidea wielandi,,,,"{ ""irn"": ""744242"", ""media"": ""573634:d5066404-63c1-41f0-a7da-d5a36b165235"", ""mm_repository_id"": ""573634"", ""original_num"": ""S.268"" }",
31,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:9fff701e-bad0-418a-b5d4-0d6019390422.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:9fff701e-bad0-418a-b5d4-0d6019390422.png,241.970039893617,236.76412749335103,231.7160043218085,5.361897606382978,17.748064993351065,241.9902849069149,3008,2000,1.504,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,wielandi,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,"4 miles southwest of Minnekahta, middle of patch",North America; USA; South Dakota; Fall River County; Minnekahta,Lakota Fm,Cycadeoidea wielandi,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea wielandi (YPM PB 044667),http://collections.peabody.yale.edu/search/Record/YPM-PB-044667,43.390876,-103.747988,3036.0,urn:uuid:45068e57-b039-4255-89d8-833baafc2c7e,YPM PB 044667,PB number 44667; lot count 1,H. F. Wells,urn:uuid:9fff701e-bad0-418a-b5d4-0d6019390422,urn:uuid:45068e57-b039-4255-89d8-833baafc2c7e,2022-03-09T21:55:46.000Z,Cycadeoidea wielandi,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""2115372"", ""media"": ""580527:9fff701e-bad0-418a-b5d4-0d6019390422"", ""mm_repository_id"": ""580527"", ""solr_long_lat"": ""-103.747988,43.390876"" }",
32,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:d0f5f831-0eef-41ef-a661-1295baddcc79.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:d0f5f831-0eef-41ef-a661-1295baddcc79.png,236.93048658333333,224.86386254166663,206.5179,30.805918583333334,38.382235666666666,236.957300375,6000,4000,1.5,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,dartoni,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,,10 miles west Hot Springs,North America; USA; South Dakota; Fall River County,,Cycadeoidea dartoni,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea dartoni (YPM PB 005208),http://collections.peabody.yale.edu/search/Record/YPM-PB-005208,43.431895,-103.673146,3220.0,urn:uuid:a8ad5262-d508-47d7-8083-eab882279a56,YPM PB 005208,PB number 5208; lot count 1,George R. Wieland,urn:uuid:d0f5f831-0eef-41ef-a661-1295baddcc79,urn:uuid:a8ad5262-d508-47d7-8083-eab882279a56,2022-03-21T21:50:54.000Z,Cycadeoidea dartoni,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""744213"", ""media"": ""538884:d0f5f831-0eef-41ef-a661-1295baddcc79"", ""mm_repository_id"": ""538884"", ""solr_long_lat"": ""-103.673146,43.431895"" }",
33,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:51c6511b-0a68-4afe-b012-07f3e8853cef.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:51c6511b-0a68-4afe-b012-07f3e8853cef.png,251.43682928856384,246.8011715425532,240.55647938829787,6.243385472074468,13.343268617021277,251.45925216090424,3008,2000,1.504,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,wielandi,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,"4 miles southwest of Minnekahta, middle of patch",North America; USA; South Dakota; Fall River County; Minnekahta,Lakota Fm,Cycadeoidea wielandi,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea wielandi (YPM PB 044680),http://collections.peabody.yale.edu/search/Record/YPM-PB-044680,43.390876,-103.747988,3036.0,urn:uuid:6e940dc8-3c13-45d7-b539-82dc25185e0e,YPM PB 044680,PB number 44680; lot count 1,H. F. Wells,urn:uuid:51c6511b-0a68-4afe-b012-07f3e8853cef,urn:uuid:6e940dc8-3c13-45d7-b539-82dc25185e0e,2022-03-09T21:55:46.000Z,Cycadeoidea wielandi,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""2115377"", ""media"": ""580573:51c6511b-0a68-4afe-b012-07f3e8853cef"", ""mm_repository_id"": ""580573"", ""solr_long_lat"": ""-103.747988,43.390876"" }",
34,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:0472452a-2fb7-4858-ab4a-b345baaf253c.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:0472452a-2fb7-4858-ab4a-b345baaf253c.png,231.53349283333333,215.45308275,193.8883537083333,29.420435375,48.50423679166666,231.57739566666663,6000,4000,1.5,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,dacotensis,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,4 miles southwest of Minnekahta,North America; USA; South Dakota; Fall River County; Minnekahta,,Cycadeoidea dacotensis,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea dacotensis (YPM PB 005164),http://collections.peabody.yale.edu/search/Record/YPM-PB-005164,43.391437,-103.74713,3272.0,urn:uuid:ac6d6413-244a-4520-96fa-abb703d09d79,YPM PB 005164,PB number 5164; lot count 1,,urn:uuid:0472452a-2fb7-4858-ab4a-b345baaf253c,urn:uuid:ac6d6413-244a-4520-96fa-abb703d09d79,2022-03-09T21:55:46.000Z,Cycadeoidea dacotensis,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""744169"", ""media"": ""518897:0472452a-2fb7-4858-ab4a-b345baaf253c"", ""mm_repository_id"": ""518897"", ""solr_long_lat"": ""-103.74713,43.391437"", ""original_num"": ""S.362"" }",
35,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:d8372e2a-afe6-4d4b-a80d-41d3e9d3f90b.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:d8372e2a-afe6-4d4b-a80d-41d3e9d3f90b.png,231.58789729166668,217.74132816666668,195.8428184583333,23.387090541666662,41.06094466666666,231.59633670833333,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,marylandica,Species,tracheophytes; plants,North America,USA,Maryland,Montgomery County,,,North America; USA; Maryland; Montgomery County,,Cycadeoidea marylandica,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea marylandica (YPM PB 040454),http://collections.peabody.yale.edu/search/Record/YPM-PB-040454,39.114982,-77.143917,214126.0,urn:uuid:77a811e0-c966-46e5-8b18-267aef7e24e2,YPM PB 040454,PB number 40454; lot count 1,Philip T. Tyson,urn:uuid:d8372e2a-afe6-4d4b-a80d-41d3e9d3f90b,urn:uuid:77a811e0-c966-46e5-8b18-267aef7e24e2,2022-03-09T21:55:46.000Z,Cycadeoidea marylandica,Dylan Young,2/12/2015,GEOLocate,"{ ""irn"": ""772843"", ""media"": ""580061:d8372e2a-afe6-4d4b-a80d-41d3e9d3f90b"", ""mm_repository_id"": ""580061"", ""solr_long_lat"": ""-77.143917,39.114982"" }",
36,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:28b67e48-1ac4-4fbf-8a10-74ca032bc527.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:28b67e48-1ac4-4fbf-8a10-74ca032bc527.png,231.3740134583333,225.80598575,214.294749125,34.50652070833333,22.931214041666667,231.890202375,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,wielandi,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea wielandi,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea wielandi (YPM PB 005238),http://collections.peabody.yale.edu/search/Record/YPM-PB-005238,,,,urn:uuid:2c2a48cd-0ea7-462b-89c3-756106ea8cbb,YPM PB 005238,PB number 5238; lot count 1,,urn:uuid:28b67e48-1ac4-4fbf-8a10-74ca032bc527,urn:uuid:2c2a48cd-0ea7-462b-89c3-756106ea8cbb,2022-03-09T21:55:46.000Z,Cycadeoidea wielandi,,,,"{ ""irn"": ""744243"", ""media"": ""573635:28b67e48-1ac4-4fbf-8a10-74ca032bc527"", ""mm_repository_id"": ""573635"", ""original_num"": ""S.278"" }",
37,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:5a6c947c-75e7-446b-a51b-b87fd4d47c5a.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:5a6c947c-75e7-446b-a51b-b87fd4d47c5a.png,230.86310091666667,229.66108875,222.45791770833333,59.03609325,13.327877291666669,231.9703869583333,6000,4000,1.5,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,ingens,Species,tracheophytes; plants,North America,USA,South Dakota,Meade County,Black Hawk,Black Hills,North America; USA; South Dakota; Meade County; Black Hawk,,Cycadeoidea ingens,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea ingens (YPM PB 003062),http://collections.peabody.yale.edu/search/Record/YPM-PB-003062,44.161061,-103.436896,18133.0,urn:uuid:4188806d-c0e1-47c1-a683-4e84d5fd6cf3,YPM PB 003062,PB number 3062; lot count 1; accn=YPM.02416,H. F. Wells,urn:uuid:5a6c947c-75e7-446b-a51b-b87fd4d47c5a,urn:uuid:4188806d-c0e1-47c1-a683-4e84d5fd6cf3,2022-03-09T21:55:46.000Z,Cycadeoidea ingens,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""741546"", ""media"": ""98814:5a6c947c-75e7-446b-a51b-b87fd4d47c5a"", ""mm_repository_id"": ""98814"", ""solr_long_lat"": ""-103.436896,44.161061"", ""original_num"": ""S.171"" }",
38,unknown,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:2e19fe18-f619-43da-9040-7c82e2e8475f.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:2e19fe18-f619-43da-9040-7c82e2e8475f.png,231.921388875,226.7476969583333,214.3141814583333,34.21023916666667,24.566615166666665,232.36409254166668,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,marshiana,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,"4 miles southwest of Minnekahta, middle of patch",North America; USA; South Dakota; Fall River County; Minnekahta,Lakota Fm,Cycadeoidea marshiana,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea marshiana (YPM PB 031521),http://collections.peabody.yale.edu/search/Record/YPM-PB-031521,43.390876,-103.747988,3036.0,urn:uuid:cbca1c5b-947b-4063-93ae-b85c570ef5ba,YPM PB 031521,PB number 31521; lot count 1,H. F. Wells,urn:uuid:2e19fe18-f619-43da-9040-7c82e2e8475f,urn:uuid:cbca1c5b-947b-4063-93ae-b85c570ef5ba,2022-03-09T21:55:46.000Z,Cycadeoidea marshiana,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""766278"", ""media"": ""573841:2e19fe18-f619-43da-9040-7c82e2e8475f"", ""mm_repository_id"": ""573841"", ""solr_long_lat"": ""-103.747988,43.390876"" }",
